ID,Date,AveragePrice,Total Volume,Mango_4046,Mango_4225,Mango_4770,Small Bags,Large Bags,Total Bags
254,2015-01-20,0.92,25344306.83,6370715.92,326926.98,1082521.29,653082.96,5948918.4,6602001.36
255,2015-01-20,2.0,39228995.37,18016810.88,16703162.6,8266008.36,17530.28,16245182.43,16262712.71
256,2015-01-20,3.07,48120491.83,5226065.95,5952096.92,4909397.64,596203.05,15005113.68,15601316.73
257,2015-01-20,2.4,34266628.13,7235549.02,19961577.25,4109389.66,750991.2,1222082.02,1973073.22
258,2015-01-20,2.04,33722059.66,2923891.22,12187182.14,5112708.35,1974987.94,9583188.75,11558176.69
259,2015-01-20,0.71,5515220.65,15872902.12,10883296.77,2041904.09,1396794.02,12433158.12,13829952.14
260,2015-01-20,2.17,25676228.24,4865922.33,17576693.53,1484909.2,843118.45,301894.24,1145012.69
261,2015-01-20,3.22,34114192.23,1398555.09,16855203.05,11543394.57,1520419.51,11499898.61,13020318.12
262,2015-01-20,0.83,28876455.68,8906924.91,16017795.13,18362451.91,2007393.24,18237687.76,20245081.0
263,2015-01-20,1.9,56303969.69,8013371.95,15690842.54,15590337.48,1553447.35,917903.75,2471351.1
264,2015-01-21,2.91,56663291.15,3635762.11,11721968.74,16155230.65,178865.47,3314595.07,3493460.54
265,2015-01-21,2.52,51374492.32,2734818.55,21071403.98,14240834.64,613703.59,2001590.16,2615293.75
266,2015-01-21,2.4,23458301.66,18353039.54,20256406.37,18520383.34,727936.12,7154962.78,7882898.9
267,2015-01-21,2.41,44835271.13,1388815.49,7491859.55,18415142.17,924187.31,7159570.34,8083757.65
268,2015-01-21,1.45,24707811.96,2032952.15,18301663.74,15078170.76,62707.32,18514916.52,18577623.84
269,2015-01-21,1.26,14538478.17,5016258.16,20267030.01,13870123.07,1895322.75,15506943.2,17402265.95
270,2015-01-21,2.71,21433406.99,19505163.82,14061353.76,5914221.09,1197753.56,12343441.76,13541195.32
271,2015-01-21,2.72,4435768.84,1747864.48,12635879.91,1766178.77,2283090.64,12441772.64,14724863.28
272,2015-01-21,2.88,20738024.21,16704290.76,15281134.3,1799143.74,1318246.96,12912936.36,14231183.32
273,2015-01-21,3.01,28799035.77,18260818.38,3708589.01,14263684.76,2516303.62,3310349.35,5826652.970000001
274,2015-01-21,1.88,59722954.83,7735169.04,1986511.05,549690.62,1784275.76,6862089.75,8646365.51
275,2015-01-21,1.85,19589989.38,6016186.65,18653183.06,15816406.08,2258353.03,12525984.23,14784337.26
276,2015-01-21,2.68,56408450.17,13866309.97,13039511.65,7099797.49,2478407.39,647625.84,3126033.23
277,2015-01-21,2.27,14304999.7,14383332.61,2786126.88,3721202.09,1201300.31,9490925.62,10692225.93
278,2015-01-21,2.41,11936702.83,15966579.15,9468577.41,7896266.87,1612186.25,16208581.96,17820768.21
279,2015-01-21,2.68,32440187.22,17002177.6,6782928.07,13624587.36,2327540.6,10560029.76,12887570.36
280,2015-01-22,2.94,42035785.62,5494208.67,19911534.56,5329754.89,1464970.63,16761043.43,18226014.06
281,2015-01-22,1.39,2771096.81,14062497.35,11536021.11,3363532.11,134434.15,14461343.63,14595777.78
282,2015-01-22,1.5,13817930.68,2761597.42,13134723.68,14295131.25,1774832.36,10439547.09,12214379.45
283,2015-01-22,0.7,28482848.21,10454962.81,5351354.66,17061557.25,2382793.7,7299676.04,9682469.74
284,2015-01-22,2.06,20689696.59,12546146.13,18173594.62,11343838.1,1989194.39,12705076.13,14694270.52
285,2015-01-22,0.54,44542865.59,3310745.35,21153866.68,10148724.57,2014900.11,9636388.65,11651288.76
286,2015-01-22,1.75,31950464.87,1566132.68,18024187.28,14624303.54,201816.26,19261407.85,19463224.110000003
287,2015-01-22,1.96,10023420.57,3986567.99,11209399.18,14193659.68,1877710.56,11826589.81,13704300.37
288,2015-01-22,1.25,55909145.75,8609692.5,18992942.13,121632.34,82132.73,4877094.89,4959227.62
289,2015-01-22,2.1,18308318.41,18174613.2,4274864.42,5460211.34,2369880.79,18656164.71,21026045.5
290,2015-01-22,0.53,45699845.39,10888592.85,2579436.75,18056012.91,2328222.36,5560967.79,7889190.15
291,2015-01-22,0.54,48749158.61,15322078.09,9966687.47,18602125.6,2496221.98,17256916.36,19753138.34
292,2015-01-22,2.75,60202797.87,3564838.21,4128750.24,9885861.66,772069.69,9535420.27,10307489.96
293,2015-01-22,1.45,31159573.9,2169434.4,5894248.21,10850699.12,1375775.86,13656611.22,15032387.08
294,2015-01-22,0.8,38493229.53,4905104.52,13307670.97,12718.88,1473781.86,3907928.15,5381710.01
295,2015-01-23,1.91,20931715.47,6425311.78,9186217.39,13025333.47,1417667.39,10837318.39,12254985.78
296,2015-01-23,2.6,42390062.4,11219962.17,19693203.24,4115548.22,1049559.27,3895774.39,4945333.66
297,2015-01-23,1.05,28964129.75,18039555.38,5131240.59,2478054.17,2513076.55,4602025.68,7115102.23
298,2015-01-23,2.19,27355791.56,8722359.85,22670625.06,5902686.59,2257910.46,3134469.03,5392379.49
299,2015-01-23,0.68,53471563.21,10620095.97,8173905.91,12881045.72,1554223.03,8705575.49,10259798.52
300,2015-01-23,0.59,3135916.32,94441.72,11722124.61,8453145.03,1649427.27,9971379.8,11620807.07
301,2015-01-23,1.93,55127641.74,681917.0,3009710.71,6762353.1,1818790.02,5087614.6,6906404.619999999
302,2015-01-23,1.96,53259188.6,1714803.49,13175354.39,14080543.35,1537276.38,11885735.56,13423011.94
303,2015-01-23,2.23,31650791.8,14308809.18,21863094.67,15764308.64,1801659.59,5251043.17,7052702.76
304,2015-01-23,2.48,30640489.44,9952615.72,17044015.42,16839176.21,2079157.58,10101553.6,12180711.18
305,2015-01-23,3.18,22615057.42,3950026.23,5550683.24,8616256.07,2490105.25,13285159.36,15775264.61
306,2015-01-23,1.89,62141476.09,12130849.84,10066590.86,13906576.78,2162097.1,1163246.38,3325343.48
307,2015-01-23,1.35,6948786.18,11148522.6,9675892.0,17149358.2,329389.73,16663668.0,16993057.73
308,2015-01-23,2.67,36891819.54,1817772.56,2227686.43,17608365.8,1391374.2,6931572.46,8322946.66
309,2015-01-23,1.2,42608975.43,13109616.16,20147436.49,9533933.72,1609117.44,10012898.47,11622015.91
310,2015-01-23,1.67,58400906.78,15704099.52,8675689.99,6883789.25,676681.75,8636586.93,9313268.68
311,2015-01-24,0.66,48767142.57,5865932.81,11241250.88,17439425.72,1210889.24,18398077.58,19608966.82
312,2015-01-24,0.51,40244115.79,14073290.67,6624027.6,5064727.59,2375045.28,3677140.11,6052185.39
313,2015-01-24,3.15,7301504.07,4088372.87,3466027.64,15437432.56,659484.72,12144478.41,12803963.13
314,2015-01-24,2.79,23360508.05,15490672.13,20517257.68,17603493.51,807948.3,16051897.66,16859845.96
315,2015-01-24,2.4,8678459.45,18664539.33,850553.88,14330671.7,2312901.88,8302372.03,10615273.91
316,2015-01-24,1.59,55080781.61,9045273.04,9094705.89,13171022.3,240296.22,6493667.13,6733963.35
317,2015-01-24,0.93,46855576.15,5007554.01,16618656.33,981775.43,2241289.66,2176896.78,4418186.44
318,2015-01-24,0.88,47350347.12,8171375.67,7024545.94,3941909.57,773659.83,13963732.8,14737392.63
319,2015-01-24,1.14,40769744.75,5119229.06,10144303.44,12913542.91,1269236.27,15229023.2,16498259.47
320,2015-01-24,1.98,31693125.77,25370.73,12838253.93,15211699.64,1636977.46,6075318.47,7712295.93
321,2015-01-24,2.45,9374109.91,13315219.3,22631754.25,1228081.85,1646148.51,15030538.48,16676686.99
322,2015-01-24,2.3,20607848.73,870544.71,17246514.57,369241.36,2495460.82,1932846.3,4428307.12
323,2015-01-24,1.23,8558083.11,4306818.92,21995700.85,6034974.95,88550.08,8339796.46,8428346.54
324,2015-01-24,3.12,45311187.93,14788956.1,15764634.61,12494801.33,1792224.45,5362365.2,7154589.65
325,2015-01-24,2.51,10015274.25,13627772.24,6119235.62,9919870.93,2153314.75,5337025.42,7490340.17
326,2015-01-25,2.0,43886086.57,1501084.82,6538535.13,161946.15,1498144.26,18024847.88,19522992.14
327,2015-01-25,2.16,43269896.71,13511698.5,18705812.43,2937202.91,2484623.47,15040819.46,17525442.93
328,2015-01-25,1.62,28709169.13,19049400.85,9727751.47,14572488.23,1063561.2,14843336.17,15906897.37
329,2015-01-25,1.14,8452627.58,1525108.2,8420236.95,5766640.21,1909478.06,9554600.82,11464078.88
330,2015-01-25,1.44,19676887.1,8509376.05,21494855.78,2270312.59,1747794.26,12042946.63,13790740.89
331,2015-01-25,2.57,20007684.22,14931929.41,300970.06,985383.98,79863.91,15226970.81,15306834.72
332,2015-01-25,0.48,43778050.9,13668672.22,11939645.34,16475731.42,1407648.41,5164878.15,6572526.5600000005
333,2015-01-25,0.77,7109655.91,4636800.51,17628046.0,9137648.73,664414.2,5643797.72,6308211.92
334,2015-01-25,0.57,51821486.2,3338080.54,16743145.54,9757834.1,1346428.81,17116532.01,18462960.82
335,2015-01-25,0.55,47567272.89,16053985.24,8359970.77,1188372.36,2251241.52,4436253.32,6687494.84
336,2015-01-25,2.84,11645303.18,19574875.65,12182579.61,9465324.54,1604578.49,13173310.85,14777889.34
337,2015-01-25,2.42,44951858.38,15712873.11,126847.85,12510650.1,1512301.47,17802543.41,19314844.88
338,2015-01-25,1.77,41785876.65,19717347.29,12163974.37,2378994.68,1712326.1,18448568.63,20160894.73
339,2015-01-25,0.71,46761795.58,12384602.76,13427858.88,17484558.16,1345328.42,5873705.99,7219034.41
340,2015-01-25,1.82,11809170.09,19019185.69,19895918.41,15175905.54,1140271.32,18407728.83,19548000.15
341,2015-01-25,1.77,9850356.21,14133614.02,4792927.58,15535027.47,953478.67,2673242.2,3626720.87
342,2015-01-26,0.93,14781648.99,18605391.27,18766797.37,10394327.4,1782697.8,4699445.8,6482143.6
343,2015-01-26,1.66,22869100.97,3307818.7,16331429.11,6469113.47,1975356.49,7782381.55,9757738.04
344,2015-01-26,1.56,49608560.21,16695086.97,15147950.35,12407566.96,1077752.53,14715669.8,15793422.33
345,2015-01-26,2.17,46124434.96,4027499.2,8969805.3,4366126.16,111355.59,1737060.78,1848416.37
346,2015-01-26,2.22,57845956.4,561489.42,8356786.54,2651886.02,1383091.99,4309929.02,5693021.01
347,2015-01-26,0.57,3664758.1,10595284.54,15994703.31,10429151.4,1460715.31,9235716.38,10696431.69
348,2015-01-26,1.49,722416.4,6514796.18,22521256.71,9272489.46,1219740.62,1448253.51,2667994.13
349,2015-01-26,2.2,43700150.0,891111.9,9219210.31,2911441.04,916534.65,6832309.39,7748844.04
350,2015-01-26,1.85,17457106.43,20067391.96,20892280.76,10275585.5,2281400.68,11906391.92,14187792.6
351,2015-01-26,2.85,20881873.66,13642942.6,13340156.22,10586803.24,1225135.19,14967694.3,16192829.49
352,2015-01-26,2.29,34178252.47,18460611.57,19745226.4,16883972.85,2034526.57,9703399.84,11737926.41
353,2015-01-26,0.9,6401474.37,20451792.62,4939696.16,14708278.44,1623939.28,8684861.78,10308801.06
354,2015-01-26,0.64,40172060.23,8023783.54,17335913.74,4214928.85,2004192.77,6428057.61,8432250.38
355,2015-01-26,2.25,20323608.41,5214612.84,18989634.73,15845906.97,2234925.22,7136896.21,9371821.43
356,2015-01-26,0.51,39548298.97,3764218.81,18926535.51,18772841.57,619651.55,10457213.18,11076864.73
357,2015-01-27,2.09,52130155.34,10546175.1,17847174.4,13883166.11,2110167.27,7673765.21,9783932.48
358,2015-01-27,3.08,10695494.61,12406820.56,6918508.64,15246717.93,1836244.12,6147780.48,7984024.600000001
359,2015-01-27,2.06,58184830.35,9670763.92,11871035.46,5161580.57,1428737.97,12076987.67,13505725.64
360,2015-01-27,1.53,33171045.04,7927270.49,6816370.48,19216261.37,1387716.49,19308081.44,20695797.93
361,2015-01-27,2.25,57688203.17,3444635.73,7800284.94,3417315.17,793011.41,5683331.62,6476343.03
362,2015-01-27,1.73,12984370.08,9045119.51,6850806.67,14546513.11,1376695.72,2326452.24,3703147.96
363,2015-01-27,1.97,37788613.65,1744975.83,6464350.88,7656636.55,978722.75,2854647.24,3833369.99
364,2015-01-27,3.09,25245275.8,17708022.96,15770916.36,6913672.39,2263300.34,11756809.84,14020110.18
365,2015-01-27,1.52,48393277.7,960124.15,14789347.99,5524428.07,1482221.55,10788343.81,12270565.36
366,2015-01-27,3.14,37872763.55,7792042.85,4645707.35,8544730.08,761461.3,2068064.17,2829525.47
367,2015-01-27,2.98,30910051.1,2049879.52,15727636.34,15321719.96,367640.44,7944480.01,8312120.45
368,2015-01-27,0.99,57066750.45,15864294.59,6619952.43,18229588.23,1767190.59,16548631.39,18315821.98
369,2015-01-27,0.63,23571998.58,6401905.03,4587804.38,8063839.42,1692658.1,9258840.84,10951498.94
370,2015-01-27,0.72,13750070.89,2315336.66,16995209.95,12624922.27,916854.57,15146200.27,16063054.84
371,2015-01-27,0.49,38009790.97,10879931.22,8252932.62,15270372.24,412963.46,897798.09,1310761.55
372,2015-01-27,0.71,39005332.7,18756715.01,12949089.79,1932202.2,1823707.05,9518711.35,11342418.4
373,2015-01-28,2.36,27445940.63,18600480.81,4551542.54,18608741.52,688543.62,15964952.87,16653496.489999998
374,2015-01-28,0.64,30415918.8,5110499.76,13957617.08,4100003.55,2195057.3,11662129.98,13857187.28
375,2015-01-28,1.34,59977509.95,14731845.65,4730522.84,17727954.3,1849299.37,2215168.9,4064468.27
376,2015-01-28,2.81,45797015.44,619934.77,3795384.69,19113589.54,2272425.08,17138390.61,19410815.69
377,2015-01-28,0.51,6913309.19,2699081.77,8791057.48,1945151.93,2507204.33,3587853.16,6095057.49
378,2015-01-28,2.73,13259393.85,10224485.42,17968863.23,17295312.88,868373.9,13793307.47,14661681.37
379,2015-01-28,1.23,60979050.33,4682775.2,4015029.46,12416421.48,1283566.01,1402969.72,2686535.73
380,2015-01-28,0.77,45408222.24,16340877.24,2661607.33,15845804.57,1028191.46,10430525.74,11458717.2
381,2015-01-28,2.4,57195494.39,19059580.5,719782.97,2113563.56,197589.04,5822484.69,6020073.73
382,2015-01-28,2.21,18993116.12,88705.47,9460565.51,16162269.46,1031231.05,18916821.4,19948052.45
383,2015-01-28,2.91,46370889.55,4767920.4,6414269.83,12128246.98,1130102.23,17428880.95,18558983.18
384,2015-01-28,2.51,44629225.1,8997908.69,6643602.48,9892284.99,441540.66,8539271.2,8980811.86
385,2015-01-28,2.7,18419847.7,11526555.46,22332910.65,10849588.36,2249301.59,16541944.76,18791246.35
386,2015-01-28,1.23,34429168.52,18749054.31,4415068.17,14422672.44,744672.94,4637647.36,5382320.300000001
387,2015-01-28,0.94,39217018.67,18257365.75,10426288.88,5766156.35,1931678.79,10081936.2,12013614.989999998
388,2015-01-29,2.55,30073498.77,13043236.79,22433579.09,18278111.39,194216.19,16054567.67,16248783.86
389,2015-01-29,2.71,51703354.46,5268880.03,696365.24,5959884.64,76618.65,13260877.33,13337495.98
390,2015-01-29,3.22,52059032.06,16034349.99,15844509.52,16991791.56,2534943.59,8693847.84,11228791.43
391,2015-01-29,1.6,53167349.84,4148397.8,8439768.23,234637.59,313258.55,10372532.65,10685791.2
392,2015-01-29,1.49,50218526.24,19757630.14,20607936.34,17755091.46,1950213.28,5631297.95,7581511.23
393,2015-01-29,2.62,30508016.59,119546.42,20740846.03,16497731.53,1539365.18,10918457.56,12457822.74
394,2015-01-29,1.4,23842099.74,11663528.47,8806617.84,2405764.02,1153416.88,2632286.32,3785703.2
395,2015-01-29,3.06,51965726.37,1809542.26,5036880.05,14276506.95,94016.28,14664127.9,14758144.18
396,2015-01-29,2.85,30640402.2,8343795.78,9734345.92,7247781.75,836832.97,19275150.21,20111983.18
397,2015-01-29,1.65,15399667.28,12997453.14,21954555.4,9294808.85,2292025.94,1006771.16,3298797.1
398,2015-01-29,2.55,31711877.15,14116476.08,6400021.5,1328866.04,2304915.89,15353717.89,17658633.78
399,2015-01-29,2.56,8866487.39,16081056.87,22318715.34,4118220.64,1527095.92,16268661.74,17795757.66
400,2015-01-29,0.73,43230774.54,12145757.82,18635925.72,18475112.77,1463374.6,655697.15,2119071.75
401,2015-01-29,2.98,20997033.04,5144651.03,6082833.17,8097010.95,1083760.14,11329139.36,12412899.5
402,2015-01-29,1.86,16292709.24,18203523.08,17991780.32,504289.41,1974928.97,17295292.07,19270221.04
403,2015-01-29,2.76,59787201.26,16603833.19,1132619.42,9978677.42,2248365.02,10999290.5,13247655.52
404,2015-01-30,1.34,48559467.78,3276362.59,12464943.07,19270439.97,1852553.75,11395083.21,13247636.96
405,2015-01-30,2.96,49196306.13,16919157.21,8127411.66,6447778.73,1337608.67,19286305.07,20623913.74
406,2015-01-30,1.53,38986176.76,19910590.19,9710068.48,2735749.33,1615953.93,17395805.73,19011759.66
407,2015-01-30,0.47,52453052.66,13044240.2,10754417.57,12467647.05,559556.27,12295169.95,12854726.22
408,2015-01-30,2.98,47451962.06,5768714.28,11433506.06,17819880.56,2524103.16,9962528.07,12486631.23
409,2015-01-30,0.7,37426771.42,12417323.07,14929188.82,16644417.37,2383131.62,3718161.36,6101292.98
410,2015-01-30,1.34,60075705.41,7011889.0,15847229.28,12727907.44,2436013.12,16353044.22,18789057.34
411,2015-01-30,3.11,11975834.56,13837011.31,22191038.1,3567513.4,424864.45,5534437.44,5959301.890000001
412,2015-01-30,3.11,58966564.04,11152367.13,17348345.26,15195509.05,1662268.75,127173.69,1789442.44
413,2015-01-30,2.05,25092202.47,19027205.07,15643008.61,15948389.54,1671338.45,1084442.52,2755780.97
414,2015-01-30,2.22,33027959.96,12648941.7,8925934.22,16458403.31,904231.17,3810429.37,4714660.54
415,2015-01-30,1.7,7671974.7,4380327.59,2679381.4,7825609.23,2203128.57,15760409.93,17963538.5
416,2015-01-30,1.26,33759803.55,14843414.31,1337061.25,7920879.28,1992184.7,18879788.21,20871972.91
417,2015-01-30,1.36,38203906.06,6159151.45,10864277.7,3005879.45,1832458.69,13884268.13,15716726.82
418,2015-01-30,2.33,62361980.1,5575998.78,15198574.18,14969364.5,73566.55,3220671.69,3294238.24
419,2015-01-31,2.55,60955034.23,8019891.86,14786986.11,14282382.74,2522407.62,16758398.65,19280806.27
420,2015-01-31,2.66,60405290.37,245578.89,21671514.4,1932464.61,1829290.66,15692888.07,17522178.73
421,2015-01-31,2.66,21776276.04,19838864.25,8697840.52,390062.97,2468628.01,16445812.85,18914440.86
422,2015-01-31,0.7,61959754.12,10897122.67,14278074.09,18437798.01,220979.52,3509837.59,3730817.11
423,2015-01-31,1.83,28470002.39,15833862.92,20193461.41,334543.21,1768118.59,10002256.1,11770374.69
424,2015-01-31,0.6,53244588.61,5278382.64,9190189.4,12177926.29,1896614.08,12134396.16,14031010.24
425,2015-01-31,1.98,13521285.79,15283700.68,10865606.9,8788457.87,164682.8,13130055.79,13294738.59
426,2015-01-31,1.68,31617471.71,11610304.95,20991741.28,15060935.95,164197.08,13269525.65,13433722.73
427,2015-01-31,2.93,60381213.49,8682474.11,12514491.78,1699580.63,1941064.21,258602.8,2199667.01
428,2015-01-31,1.43,59194814.22,19870154.88,18186021.52,13219715.35,2031242.46,18593356.81,20624599.27
429,2015-01-31,0.77,42737317.33,10109263.61,21279469.41,11913364.68,2317713.39,11222346.05,13540059.44
430,2015-01-31,0.84,49867917.13,13458553.64,12987924.84,16536794.66,1965954.32,3761730.24,5727684.5600000005
431,2015-01-31,2.58,11027734.38,314063.44,2483306.51,10045844.56,612091.06,14844098.03,15456189.09
432,2015-01-31,2.18,45107757.74,6170960.69,18688428.36,14109300.36,2466740.9,1047038.88,3513779.78
433,2015-01-31,0.72,38631697.65,18192025.23,18599323.68,8477355.47,680506.7,3201533.67,3882040.37
434,2015-01-31,0.68,5722577.25,15536326.57,2615179.13,19062748.28,1851808.1,7684593.59,9536401.69
435,2015-02-01,2.41,7073151.86,10987662.47,12466188.86,10837545.76,1348021.65,10910394.39,12258416.04
436,2015-02-01,0.64,6778413.83,18426784.65,11078088.73,14598415.64,311450.35,8091560.24,8403010.59
437,2015-02-01,2.75,45276421.83,9953212.32,19267548.57,1800445.07,2360877.63,5883185.76,8244063.39
438,2015-02-01,2.42,8858073.29,11596723.99,6246030.01,8965032.75,1497118.36,14277367.52,15774485.88
439,2015-02-01,0.67,29235953.01,7822887.61,9695096.58,1248359.73,233804.05,130316.87,364120.92
440,2015-02-01,0.68,22313432.95,12692574.59,13755135.38,2357923.12,976192.41,13143331.18,14119523.59
441,2015-02-01,3.21,34409655.24,6530144.0,11764026.13,9805428.74,1948017.93,18401780.68,20349798.61
442,2015-02-01,1.49,44158794.41,7891245.61,21720932.97,6825248.76,1574769.23,2915515.31,4490284.54
443,2015-02-01,1.48,42799051.54,19781251.94,21848821.53,8908213.09,569117.13,16578292.29,17147409.419999998
444,2015-02-01,2.72,32222946.61,2278552.41,1855253.42,9611868.01,1449994.51,3590133.86,5040128.37
445,2015-02-01,3.1,29023596.77,2154637.19,6774117.67,3094862.16,786500.35,8153256.1,8939756.45
446,2015-02-01,3.21,24865771.89,886703.72,171368.96,7087301.21,1342659.83,18889580.84,20232240.67
447,2015-02-01,2.56,53874250.24,6551494.58,9503655.38,16672471.36,809686.15,15241345.08,16051031.23
448,2015-02-01,1.5,20680162.55,8151980.62,15059436.47,16595239.6,1263744.76,6962718.45,8226463.21
449,2015-02-01,0.67,16211890.97,1934789.35,10718720.17,9504788.81,2144518.51,6766378.62,8910897.129999999
450,2015-02-02,2.62,46461437.2,11241025.91,1527958.75,14513307.41,539887.93,6239084.26,6778972.19
451,2015-02-02,2.01,22487301.91,11940516.3,4456753.45,14598678.0,4555.5,7022928.68,7027484.18
